#{"t_start": 1544997843.343022, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,36,0.3741
0.0,25,0.374337
0.0,16,0.374507
0.0,63,0.375084
1.0,54,0.375647
0.0,25,0.375898
0.0,64,0.376457
0.0,5,0.37653
0.0,29,0.376803
0.0,24,0.377032
0.0,31,0.377317
0.0,45,0.377722
0.0,22,0.377934
0.0,23,0.378157
0.0,6,0.378237
0.0,9,0.37834
1.0,26,0.378595
0.0,36,0.378934
0.0,42,0.379312
0.0,8,0.379408
0.0,18,0.379588
0.0,5,0.379659
0.0,71,0.380279
0.0,27,0.380535
0.0,49,0.380973
0.0,48,0.381402
0.0,56,0.381917
0.0,16,0.382089
0.0,59,0.382679
0.0,36,0.383017
0.0,28,0.383309
0.0,24,0.383553
0.0,9,0.383662
0.0,48,0.38412
0.0,14,0.384266
0.0,16,0.384444
0.0,6,0.384527
0.0,28,0.384797
0.0,7,0.384889
0.0,22,0.385101
0.0,9,0.385207
0.0,5,0.385278
0.0,29,0.385548
1.0,36,0.385879
0.0,10,0.385993
0.0,22,0.386209
0.0,62,0.386775
0.0,13,0.386919
1.0,49,0.387353
1.0,39,0.387736
0.0,17,0.38791
0.0,21,0.388115
0.0,52,0.388596
0.0,52,0.389155
0.0,129,0.390278
0.0,19,0.39048
0.0,9,0.390587
0.0,45,0.39099
0.0,33,0.391338
0.0,36,0.391678
0.0,6,0.39176
0.0,7,0.391849
0.0,18,0.39203
0.0,26,0.392432
0.0,57,0.393188
0.0,32,0.393507
0.0,50,0.393958
0.0,27,0.394211
0.0,25,0.394478
0.0,56,0.394979
0.0,43,0.395367
0.0,24,0.395598
0.0,29,0.395894
0.0,27,0.396148
1.0,24,0.396465
0.0,19,0.396769
0.0,7,0.39693
0.0,24,0.397334
0.0,64,0.397954
0.0,21,0.398167
0.0,39,0.398546
0.0,80,0.399278
0.0,20,0.399492
1.0,41,0.399863
0.0,51,0.400319
0.0,42,0.400704
0.0,32,0.400995
0.0,37,0.40134
0.0,30,0.40162
0.0,5,0.401692
1.0,44,0.402085
0.0,43,0.402478
1.0,30,0.402892
0.0,48,0.403411
0.0,12,0.403594
0.0,57,0.40415
0.0,19,0.404351
0.0,10,0.404466
0.0,11,0.404589
0.0,23,0.404814
0.0,32,0.405112
0.0,38,0.405456
0.0,8,0.405551
0.0,15,0.40571
0.0,28,0.405973
0.0,19,0.406163
0.0,94,0.406981
0.0,14,0.407131
0.0,41,0.4075
0.0,38,0.40787
