#{"t_start": 1544870031.336595, "env_id": "FrozenLake8x8-v0"}
r,l,t
1.0,61,232.518559
1.0,53,232.662771
1.0,37,232.76784
1.0,100,233.04311
1.0,61,233.210832
0.0,200,233.750577
1.0,68,233.93494
1.0,52,234.073926
0.0,141,234.462233
1.0,46,234.603846
1.0,59,234.763028
0.0,20,234.815763
0.0,69,235.017173
1.0,64,235.201181
0.0,200,235.753706
1.0,42,235.860558
1.0,96,236.125107
0.0,22,236.18419
1.0,178,236.686872
1.0,69,236.8771
0.0,54,237.030272
1.0,75,237.235904
1.0,56,237.391974
0.0,61,237.579787
1.0,61,237.746553
0.0,61,237.910977
1.0,110,238.230022
0.0,68,238.415972
1.0,58,238.57638
0.0,81,238.798858
1.0,125,239.14765
0.0,47,239.300051
0.0,41,239.414251
1.0,65,239.585557
0.0,65,239.769664
0.0,173,240.251827
1.0,121,240.573938
1.0,25,240.643894
1.0,50,240.785245
0.0,20,240.839759
0.0,200,241.391481
0.0,13,241.424824
1.0,132,241.789031
1.0,81,242.009118
0.0,98,242.279815
1.0,161,242.718193
1.0,124,243.046513
1.0,45,243.169343
0.0,32,243.252386
0.0,200,243.79794
1.0,176,244.300748
1.0,58,244.458443
1.0,70,244.668411
